"","CustomerID","recency","frequency","monitery","frequency_standard","monitery_standard","cluster","segmentation","recency_segment"
"3392","16967",212,1,319.02,-0.425047502904057,-0.0557440435631016,2,"Low Value","Inactive"
"3393","16968",27,2,219.72,-0.295143595084006,-0.111019803424437,2,"Low Value","Active"
"3394","16969",62,3,216.8,-0.165239687263956,-0.112640513232231,2,"Low Value","Warm"
"3395","16971",61,1,357.21,-0.425047502904057,-0.0344864908809163,2,"Low Value","Warm"
"3396","16976",290,1,251.52,-0.425047502904057,-0.09331630871229,2,"Low Value","Inactive"
"3397","16978",100,1,344.33,-0.425047502904057,-0.0416558356975318,2,"Low Value","Cold"
"3398","16979",26,6,308.67,0.224472036196196,-0.0615069796398117,2,"Low Value","Active"
"3399","16980",278,2,539.48,-0.295143595084006,0.0669697575448995,2,"Low Value","Inactive"
"3400","16982",83,1,384.06,-0.425047502904057,-0.0195410787437947,2,"Low Value","Warm"
"3401","16983",35,7,275.89,0.354375944016247,-0.0797497390676275,2,"Low Value","Warm"
"3402","16984",111,2,2240.68,-0.295143595084006,1.01389938140377,2,"Low Value","Cold"
"3403","16985",40,10,546.41,0.744087667476399,0.0708282900191836,2,"Low Value","Warm"
"3404","16986",52,2,936.6,-0.295143595084006,0.288017134375206,2,"Low Value","Warm"
"3405","16987",26,7,232.15,0.354375944016247,-0.104098157244731,2,"Low Value","Active"
"3406","16988",28,1,126.12,-0.425047502904057,-0.163117227967227,2,"Low Value","Active"
"3407","16989",30,6,188.88,0.224472036196196,-0.128186153901489,2,"Low Value","Active"
"3408","16990",241,1,179,-0.425047502904057,-0.133682837136277,2,"Low Value","Inactive"
"3409","16992",33,5,322.86,0.0945681283761457,-0.0536054858934248,2,"Low Value","Warm"
"3410","16996",53,6,242.83,0.224472036196196,-0.0981552453794052,2,"Low Value","Warm"
"3411","16997",311,3,234,-0.165239687263956,-0.103068398866568,2,"Low Value","Inactive"
"3412","16998",172,4,73.75,-0.035335779443905,-0.192267739461493,2,"Low Value","Cold"
"3413","16999",46,2,242.41,-0.295143595084006,-0.0983871729420545,2,"Low Value","Warm"
"3414","17001",23,11,362.69,0.873991575296449,-0.0314371916244987,3,"Medium Value","Active"
"3415","17002",108,3,497.91,-0.165239687263956,0.0438308084745031,2,"Low Value","Cold"
"3416","17004",69,2,706.47,-0.295143595084006,0.15992075839324,2,"Low Value","Warm"
"3417","17006",27,4,195.44,-0.035335779443905,-0.124529120093634,2,"Low Value","Active"
"3418","17007",73,6,148.32,0.224472036196196,-0.150759199719021,2,"Low Value","Warm"
"3419","17010",41,1,195.36,-0.425047502904057,-0.124576433316415,2,"Low Value","Warm"
"3420","17011",53,1,270.9,-0.425047502904057,-0.0825288939183453,2,"Low Value","Warm"
"3421","17014",31,3,195.44,-0.165239687263956,-0.124530047803885,2,"Low Value","Warm"
"3422","17015",51,3,614.19,-0.165239687263956,0.10855344181767,2,"Low Value","Warm"
"3423","17017",25,20,434.71,2.04312674567691,0.00865370565030662,3,"Medium Value","Active"
"3424","17018",63,2,460.05,-0.295143595084006,0.022756942421936,2,"Low Value","Warm"
"3425","17019",34,4,318.15,-0.035335779443905,-0.0562269167485375,2,"Low Value","Warm"
"3426","17022",54,1,71,-0.425047502904057,-0.193798461374979,2,"Low Value","Warm"
"3427","17024",68,3,31.95,-0.165239687263956,-0.215534712546472,2,"Low Value","Warm"
"3428","17025",83,3,119.26,-0.165239687263956,-0.166937538779186,2,"Low Value","Warm"
"3429","17026",208,2,77.41,-0.295143595084006,-0.19022770462043,2,"Low Value","Inactive"
"3430","17027",101,6,148.38,0.224472036196196,-0.150725802149999,2,"Low Value","Cold"
"3431","17029",133,2,358,-0.295143595084006,-0.0340467562221332,2,"Low Value","Cold"
"3432","17030",86,1,146.87,-0.425047502904057,-0.151567235347291,2,"Low Value","Warm"
"3433","17031",34,2,190.18,-0.295143595084006,-0.127462539906023,2,"Low Value","Warm"
"3434","17033",109,3,343.38,-0.165239687263956,-0.0421846305403723,2,"Low Value","Cold"
"3435","17034",39,3,248.51,-0.165239687263956,-0.0949936088453698,2,"Low Value","Warm"
"3436","17035",268,2,216.77,-0.295143595084006,-0.112661850567994,2,"Low Value","Inactive"
"3437","17037",110,1,1267.32,-0.425047502904057,0.472104534821718,2,"Low Value","Cold"
"3438","17038",53,1,112.4,-0.425047502904057,-0.170754138750143,2,"Low Value","Warm"
"3439","17040",160,1,449.73,-0.425047502904057,0.0170125605502379,2,"Low Value","Cold"
"3440","17041",49,3,360.52,-0.165239687263956,-0.032642202902729,2,"Low Value","Warm"
"3441","17042",25,5,208.88,0.0945681283761457,-0.117053074268171,2,"Low Value","Active"
"3442","17043",55,4,433.8,-0.035335779443905,0.00814272284427766,2,"Low Value","Warm"
"3443","17044",48,1,948.48,-0.425047502904057,0.294629853041463,2,"Low Value","Warm"
"3444","17045",136,3,113.15,-0.165239687263956,-0.170338524557876,2,"Low Value","Cold"
"3445","17046",180,1,642.02,-0.425047502904057,0.124046203002644,2,"Low Value","Cold"
"3446","17047",108,3,366.97,-0.165239687263956,-0.0290556750739201,2,"Low Value","Cold"
"3447","17048",140,3,308.45,-0.165239687263956,-0.0616275819723893,2,"Low Value","Cold"
"3448","17049",25,9,628.89,0.614183759656348,0.116735846227938,2,"Low Value","Active"
"3449","17050",119,6,538.14,0.224472036196196,0.0662238785034193,2,"Low Value","Cold"
"3450","17051",217,1,247.14,-0.425047502904057,-0.0957543312508596,2,"Low Value","Inactive"
"3451","17052",51,1,413.75,-0.425047502904057,-0.00301484833965541,2,"Low Value","Warm"
"3452","17053",153,1,498.48,-0.425047502904057,0.0441480853802073,2,"Low Value","Cold"
"3453","17054",51,5,271.27,0.0945681283761457,-0.0823251687473141,2,"Low Value","Warm"
"3454","17058",104,3,393.3,-0.165239687263956,-0.0143997085349848,2,"Low Value","Cold"
"3455","17059",52,5,619.01,0.0945681283761457,0.111237122030598,2,"Low Value","Warm"
"3456","17060",289,1,234.24,-0.425047502904057,-0.102934808590482,2,"Low Value","Inactive"
"3457","17061",96,11,475.66,0.873991575296449,0.0314443585577107,3,"Medium Value","Cold"
"3458","17062",336,4,134.59,-0.035335779443905,-0.158401212908316,2,"Low Value","Inactive"
"3459","17063",44,7,208.73,0.354375944016247,-0.117131956145479,2,"Low Value","Warm"
"3460","17064",81,3,286.45,-0.165239687263956,-0.073873357280273,2,"Low Value","Warm"
"3461","17068",35,21,216.77,2.17303065349696,-0.112659862617457,3,"Medium Value","Warm"
"3462","17069",51,9,301.08,0.614183759656348,-0.0657311536475311,2,"Low Value","Warm"
"3463","17070",137,1,312.14,-0.425047502904057,-0.059573631477567,2,"Low Value","Cold"
"3464","17071",51,9,269.89,0.614183759656348,-0.0830898493832064,2,"Low Value","Warm"
"3465","17073",40,4,361.52,-0.035335779443905,-0.032086040607496,2,"Low Value","Warm"
"3466","17075",40,4,208.53,-0.035335779443905,-0.117245666916195,2,"Low Value","Warm"
"3467","17076",59,3,280.36,-0.165239687263956,-0.0772632105359553,2,"Low Value","Warm"
"3468","17078",59,2,189.1,-0.295143595084006,-0.128060913017658,2,"Low Value","Warm"
"3469","17079",101,1,118.8,-0.425047502904057,-0.16719173138785,2,"Low Value","Cold"
"3470","17080",45,2,143.81,-0.295143595084006,-0.153270511367388,2,"Low Value","Warm"
"3471","17081",48,2,145.08,-0.295143595084006,-0.152563596156432,2,"Low Value","Warm"
"3472","17082",56,2,1001.92,-0.295143595084006,0.324378737647365,2,"Low Value","Warm"
"3473","17083",132,3,468.59,-0.165239687263956,0.0275123851664975,2,"Low Value","Cold"
"3474","17084",58,2,1474.88,-0.295143595084006,0.587635075459345,2,"Low Value","Warm"
"3475","17085",146,5,313.33,0.0945681283761457,-0.0589112463586406,2,"Low Value","Cold"
"3476","17086",30,6,341.68,0.224472036196196,-0.0431308949959815,2,"Low Value","Active"
"3477","17088",51,4,497.75,-0.035335779443905,0.0437431398558216,2,"Low Value","Warm"
"3478","17090",27,7,291.99,0.354375944016247,-0.0707880580468581,2,"Low Value","Active"
"3479","17091",25,9,425.31,0.614183759656348,0.00341789453798588,2,"Low Value","Active"
"3480","17092",73,4,444.44,-0.035335779443905,0.014070791345594,2,"Low Value","Warm"
"3481","17094",345,1,302,-0.425047502904057,-0.0652178206422007,2,"Low Value","Inactive"
"3482","17095",45,3,441.39,-0.165239687263956,0.0123684430357481,2,"Low Value","Warm"
"3483","17096",38,4,255.53,-0.035335779443905,-0.0910828462839771,2,"Low Value","Warm"
"3484","17097",25,8,119.3,0.484279851836298,-0.166912026747295,2,"Low Value","Active"
"3485","17100",41,2,485.87,-0.295143595084006,0.0371290296241886,2,"Low Value","Warm"
"3486","17101",33,4,405.43,-0.035335779443905,-0.00764458634526096,2,"Low Value","Warm"
"3487","17102",284,1,25.5,-0.425047502904057,-0.219124951216284,2,"Low Value","Inactive"
"3488","17105",182,2,332.89,-0.295143595084006,-0.0480236388576313,2,"Low Value","Inactive"
"3489","17107",56,6,1802.57,0.224472036196196,0.770039609511274,2,"Low Value","Warm"
"3490","17109",52,6,147.51,0.224472036196196,-0.151212850031563,2,"Low Value","Warm"
"3491","17110",188,1,163.3,-0.425047502904057,-0.142421867696903,2,"Low Value","Inactive"
"3492","17111",70,1,248.61,-0.425047502904057,-0.0949360908098328,2,"Low Value","Warm"
"3493","17114",28,8,101.08,0.484279851836298,-0.177056538337576,2,"Low Value","Active"
"3494","17115",31,3,279.17,-0.165239687263956,-0.0779274510753829,2,"Low Value","Warm"
"3495","17117",311,1,116.2,-0.425047502904057,-0.168638959378781,2,"Low Value","Inactive"
"3496","17118",340,1,157.02,-0.425047502904057,-0.145917479921154,2,"Low Value","Inactive"
"3497","17119",26,2,303.46,-0.295143595084006,-0.0644079295934293,2,"Low Value","Active"
"3498","17120",256,1,307.46,-0.425047502904057,-0.0621786418612441,2,"Low Value","Inactive"
"3499","17122",142,1,138.32,-0.425047502904057,-0.156326388932855,2,"Low Value","Cold"
"3500","17123",184,1,345.3,-0.425047502904057,-0.0411159083316842,2,"Low Value","Inactive"
"3501","17124",208,1,298.89,-0.425047502904057,-0.0669489279698151,2,"Low Value","Inactive"
"3502","17125",73,1,259.35,-0.425047502904057,-0.0889579259549841,2,"Low Value","Warm"
"3503","17126",175,5,200.95,0.0945681283761457,-0.121464893135912,2,"Low Value","Cold"
"3504","17128",357,1,157.09,-0.425047502904057,-0.145878516090629,2,"Low Value","Inactive"
"3505","17131",28,5,492.63,0.0945681283761457,0.0408940489052124,2,"Low Value","Active"
"3506","17133",38,7,698.89,0.354375944016247,0.155702327353738,2,"Low Value","Warm"
"3507","17134",129,2,212.5,-0.295143595084006,-0.115035861099273,2,"Low Value","Cold"
"3508","17135",39,7,162.82,0.354375944016247,-0.14268984342929,2,"Low Value","Warm"
"3509","17138",298,1,380.5,-0.425047502904057,-0.0215226678390704,2,"Low Value","Inactive"
"3510","17139",38,12,889.04,1.0038954831165,0.261543530809038,3,"Medium Value","Warm"
"3511","17140",270,1,465.32,-0.425047502904057,0.0256903622343245,2,"Low Value","Inactive"
"3512","17142",262,1,579,-0.425047502904057,0.0889676230070614,2,"Low Value","Inactive"
"3513","17144",24,2,492.29,-0.295143595084006,0.0406997863787374,2,"Low Value","Active"
"3514","17146",128,3,249.93,-0.165239687263956,-0.094203199711861,2,"Low Value","Cold"
"3515","17147",45,4,428.65,-0.035335779443905,0.00527748973530805,2,"Low Value","Warm"
"3516","17148",74,1,124.88,-0.425047502904057,-0.163807444393671,2,"Low Value","Warm"
"3517","17152",217,3,563.17,-0.165239687263956,0.0801543756263875,2,"Low Value","Inactive"
"3518","17153",47,1,213.78,-0.425047502904057,-0.114323379626814,2,"Low Value","Warm"
"3519","17154",98,1,329.34,-0.425047502904057,-0.0499996616914035,2,"Low Value","Cold"
"3520","17155",40,2,125.85,-0.295143595084006,-0.163267517027823,2,"Low Value","Warm"
"3521","17157",30,2,159.5,-0.295143595084006,-0.144537047068265,2,"Low Value","Active"
"3522","17158",55,3,422.32,-0.165239687263956,0.00175729318941681,2,"Low Value","Warm"
"3523","17159",44,3,512.96,-0.165239687263956,0.0522080320373962,2,"Low Value","Warm"
"3524","17160",54,6,586.34,0.224472036196196,0.0930523312404411,2,"Low Value","Warm"
"3525","17162",51,10,171.55,0.744087667476399,-0.137831928461048,2,"Low Value","Warm"
"3526","17163",44,2,146.55,-0.295143595084006,-0.151745355715406,2,"Low Value","Warm"
"3527","17164",55,7,352.48,0.354375944016247,-0.0371201277523261,2,"Low Value","Warm"
"3528","17165",307,1,158.68,-0.425047502904057,-0.144993480511559,2,"Low Value","Inactive"
"3529","17166",61,2,103.17,-0.295143595084006,-0.175891798117951,2,"Low Value","Warm"
"3530","17169",80,2,417.89,-0.295143595084006,-0.000710416077171865,2,"Low Value","Warm"
"3531","17171",312,1,224.91,-0.425047502904057,-0.108128130573326,2,"Low Value","Inactive"
"3532","17172",101,1,317.76,-0.425047502904057,-0.0564453925125531,2,"Low Value","Cold"
"3533","17173",28,8,470.82,0.484279851836298,0.0287545891920472,2,"Low Value","Active"
"3534","17174",240,1,59.9,-0.425047502904057,-0.199977011643956,2,"Low Value","Inactive"
"3535","17175",67,4,360.92,-0.035335779443905,-0.032420016297711,2,"Low Value","Warm"
"3536","17176",224,1,306.13,-0.425047502904057,-0.0629189546412207,2,"Low Value","Inactive"
"3537","17179",201,3,237.26,-0.165239687263956,-0.101251942195899,2,"Low Value","Inactive"
"3538","17180",79,4,199.01,-0.035335779443905,-0.122546139432983,2,"Low Value","Warm"
"3539","17181",80,2,119.96,-0.295143595084006,-0.166546045053434,2,"Low Value","Warm"
"3540","17183",30,6,557.88,0.224472036196196,0.0772144618422449,2,"Low Value","Active"
"3541","17186",69,2,72,-0.295143595084006,-0.19324183522462,2,"Low Value","Warm"
"3542","17187",249,1,203.95,-0.425047502904057,-0.119795014684837,2,"Low Value","Inactive"
"3543","17188",34,7,353.46,0.354375944016247,-0.0365730437645453,2,"Low Value","Warm"
"3544","17189",129,2,192.2,-0.295143595084006,-0.126335371951547,2,"Low Value","Cold"
"3545","17190",81,2,222.37,-0.295143595084006,-0.109541960995236,2,"Low Value","Warm"
"3546","17191",51,7,299.3,0.354375944016247,-0.0667183257075238,2,"Low Value","Warm"
"3547","17193",58,7,242.76,0.354375944016247,-0.0981939441498587,2,"Low Value","Warm"
"3548","17194",296,2,131.31,-0.295143595084006,-0.160228338246867,2,"Low Value","Inactive"
"3549","17197",52,1,1013.01,-0.425047502904057,0.330548938524087,2,"Low Value","Warm"
"3550","17198",46,3,230.74,-0.165239687263956,-0.104883000116736,2,"Low Value","Warm"
"3551","17201",76,1,342.63,-0.425047502904057,-0.042602100153141,2,"Low Value","Warm"
"3552","17203",58,6,593.98,0.224472036196196,0.0973030996086776,2,"Low Value","Warm"
"3553","17204",198,4,391.14,-0.035335779443905,-0.0156001655992576,2,"Low Value","Inactive"
"3554","17205",76,1,384.08,-0.425047502904057,-0.0195299462207876,2,"Low Value","Warm"
"3555","17206",76,1,204.24,-0.425047502904057,-0.119633593101233,2,"Low Value","Warm"
"3556","17211",49,8,289.65,0.484279851836298,-0.0720907620337503,2,"Low Value","Warm"
"3557","17212",276,1,226.85,-0.425047502904057,-0.10704827584163,2,"Low Value","Inactive"
"3558","17213",63,7,397.32,0.354375944016247,-0.0121610111702578,2,"Low Value","Warm"
"3559","17214",83,6,178.19,0.224472036196196,-0.134135559738569,2,"Low Value","Warm"
"3560","17217",257,1,113.5,-0.425047502904057,-0.170141849984749,2,"Low Value","Inactive"
"3561","17218",27,10,196.07,0.744087667476399,-0.12418011549736,2,"Low Value","Active"
"3562","17219",54,1,114.23,-0.425047502904057,-0.169735512894987,2,"Low Value","Warm"
"3563","17220",47,14,228.45,1.2637032987566,-0.106159661951594,3,"Medium Value","Warm"
"3564","17221",30,2,167.56,-0.295143595084006,-0.140047857165625,2,"Low Value","Active"
"3565","17222",88,1,354.15,-0.425047502904057,-0.0361897669010129,2,"Low Value","Warm"
"3566","17223",333,2,213.4,-0.295143595084006,-0.114537680694702,2,"Low Value","Inactive"
"3567","17226",331,1,393.49,-0.425047502904057,-0.0142920941459155,2,"Low Value","Inactive"
"3568","17227",41,6,156.55,0.224472036196196,-0.146177238791321,2,"Low Value","Warm"
"3569","17228",38,8,238.26,0.484279851836298,-0.100696475683354,2,"Low Value","Warm"
"3570","17229",119,2,159.38,-0.295143595084006,-0.144603842206308,2,"Low Value","Cold"
"3571","17230",287,8,454.8,0.484279851836298,0.0198353509152427,2,"Low Value","Inactive"
"3572","17231",35,10,317.43,0.744087667476399,-0.0566279658898706,2,"Low Value","Warm"
"3573","17232",25,2,210.76,-0.295143595084006,-0.116004390600896,2,"Low Value","Active"
"3574","17233",58,1,190.88,-0.425047502904057,-0.12707011847002,2,"Low Value","Warm"
"3575","17234",205,1,149.89,-0.425047502904057,-0.149886224373209,2,"Low Value","Inactive"
"3576","17235",48,2,275.03,-0.295143595084006,-0.0802300279173653,2,"Low Value","Warm"
"3577","17236",35,6,152.69,0.224472036196196,-0.148328598862456,2,"Low Value","Warm"
"3578","17237",34,2,157.34,-0.295143595084006,-0.145736576422287,2,"Low Value","Warm"
"3579","17238",25,17,220.27,1.65341502221675,-0.110708911348105,3,"Medium Value","Active"
"3580","17239",335,1,382.5,-0.425047502904057,-0.0204094155383537,2,"Low Value","Inactive"
"3581","17242",131,2,567.52,-0.295143595084006,0.0825775548009476,2,"Low Value","Cold"
"3582","17243",24,26,333.72,2.82255019259721,-0.0475588560220821,3,"Medium Value","Active"
"3583","17244",76,1,954.9,-0.425047502904057,0.298203392926764,2,"Low Value","Warm"
"3584","17245",227,1,171.45,-0.425047502904057,-0.137885364571483,2,"Low Value","Inactive"
"3585","17247",38,1,282.19,-0.425047502904057,-0.0762445846807995,2,"Low Value","Warm"
"3586","17248",143,1,318.65,-0.425047502904057,-0.0559499952387342,2,"Low Value","Cold"
"3587","17250",26,2,192.26,-0.295143595084006,-0.126301974382526,2,"Low Value","Active"
"3588","17251",385,1,283.28,-0.425047502904057,-0.0756378621769089,2,"Low Value","Inactive"
"3589","17252",139,2,176.93,-0.295143595084006,-0.134835053267519,2,"Low Value","Cold"
"3590","17253",41,1,178.26,-0.425047502904057,-0.134094740487542,2,"Low Value","Warm"
"3591","17254",27,2,136.22,-0.295143595084006,-0.157495303848607,2,"Low Value","Active"
"3592","17255",63,2,149.21,-0.295143595084006,-0.150267513286204,2,"Low Value","Warm"
"3593","17256",130,2,120,-0.295143595084006,-0.16652378000742,2,"Low Value","Cold"
"3594","17259",171,2,301.68,-0.295143595084006,-0.0653931578795635,2,"Low Value","Cold"
"3595","17262",75,5,250.67,0.0945681283761457,-0.0937883276877939,2,"Low Value","Warm"
"3596","17263",231,1,63.44,-0.425047502904057,-0.198006555071688,2,"Low Value","Inactive"
"3597","17265",161,2,281.45,-0.295143595084006,-0.0766564880320647,2,"Low Value","Cold"
"3598","17266",25,3,103.55,-0.165239687263956,-0.175682135601316,2,"Low Value","Active"
"3599","17267",150,2,158.81,-0.295143595084006,-0.144921119112012,2,"Low Value","Cold"
"3600","17268",130,4,190.91,-0.035335779443905,-0.127053419685509,2,"Low Value","Cold"
"3601","17272",65,4,537.16,-0.035335779443905,0.0656769933106923,2,"Low Value","Warm"
"3602","17274",58,1,111.98,-0.425047502904057,-0.170987921733294,2,"Low Value","Warm"
"3603","17277",250,2,532.68,-0.295143595084006,0.063181916591711,2,"Low Value","Inactive"
"3604","17278",264,1,246.04,-0.425047502904057,-0.0963666200162537,2,"Low Value","Inactive"
"3605","17279",80,1,187.83,-0.425047502904057,-0.128767828228613,2,"Low Value","Warm"
"3606","17282",153,3,567.8,-0.165239687263956,0.0827352655435491,2,"Low Value","Cold"
"3607","17284",83,6,275.43,0.224472036196196,-0.0800073774572219,2,"Low Value","Warm"
"3608","17286",44,1,153.92,-0.425047502904057,-0.147643020987265,2,"Low Value","Warm"
"3609","17287",49,7,152.02,0.354375944016247,-0.14870299621359,2,"Low Value","Warm"
"3610","17288",32,7,202.82,0.354375944016247,-0.120424797414956,2,"Low Value","Warm"
"3611","17289",54,3,314.8,-0.165239687263956,-0.0580911504971126,2,"Low Value","Warm"
"3612","17290",26,2,262.62,-0.295143595084006,-0.0871377584433123,2,"Low Value","Active"
"3613","17291",331,1,550.8,-0.425047502904057,0.073270765566956,2,"Low Value","Inactive"
"3614","17293",31,9,208.35,0.614183759656348,-0.117348333517261,2,"Low Value","Warm"
"3615","17295",51,3,185.65,-0.165239687263956,-0.129981273236394,2,"Low Value","Warm"
"3616","17297",40,1,131.78,-0.425047502904057,-0.159966723956198,2,"Low Value","Warm"
"3617","17298",124,2,249.21,-0.295143595084006,-0.0946021151196178,2,"Low Value","Cold"
"3618","17299",34,4,167.28,-0.035335779443905,-0.140207887183853,2,"Low Value","Warm"
"3619","17301",44,1,197.63,-0.425047502904057,-0.123312891955101,2,"Low Value","Warm"
"3620","17302",37,5,227.13,0.0945681283761457,-0.106894647024131,2,"Low Value","Warm"
"3621","17303",384,1,250.04,-0.425047502904057,-0.0941401154148204,2,"Low Value","Inactive"
"3622","17306",33,19,454.28,1.91322283785685,0.0195449165732366,3,"Medium Value","Warm"
"3623","17309",118,1,82.75,-0.425047502904057,-0.187258104108268,2,"Low Value","Cold"
"3624","17311",101,2,692.42,-0.295143595084006,0.152102944111457,2,"Low Value","Cold"
"3625","17312",161,3,214.77,-0.165239687263956,-0.11377417515846,2,"Low Value","Cold"
"3626","17313",54,1,2328.84,-0.425047502904057,1.06297432595011,2,"Low Value","Warm"
"3627","17314",47,8,315.99,0.484279851836298,-0.0574306207986874,2,"Low Value","Warm"
"3628","17315",24,38,165.59,4.38139708643782,-0.141149537501637,3,"Medium Value","Active"
"3629","17317",69,3,866.78,-0.165239687263956,0.249153496557186,2,"Low Value","Warm"
"3630","17320",123,3,400.21,-0.165239687263956,-0.0105534218360086,2,"Low Value","Cold"
"3631","17321",31,2,350.43,-0.295143595084006,-0.0382604161803459,2,"Low Value","Warm"
"3632","17323",38,7,131.58,0.354375944016247,-0.160077254006055,2,"Low Value","Warm"
"3633","17324",40,4,247.56,-0.035335779443905,-0.0955219398330849,2,"Low Value","Warm"
"3634","17325",303,1,96.8,-0.425047502904057,-0.179437506695733,2,"Low Value","Inactive"
"3635","17329",37,2,261.56,-0.295143595084006,-0.087730565293444,2,"Low Value","Warm"
"3636","17330",45,2,181.95,-0.295143595084006,-0.13204078999272,2,"Low Value","Warm"
"3637","17331",146,1,175.2,-0.425047502904057,-0.135798016507639,2,"Low Value","Cold"
"3638","17333",108,1,494.25,-0.425047502904057,0.0417935567641915,2,"Low Value","Cold"
"3639","17334",325,2,153.51,-0.295143595084006,-0.147871237708912,2,"Low Value","Inactive"
"3640","17337",174,4,506.97,-0.035335779443905,0.0488724498313738,2,"Low Value","Cold"
"3641","17338",40,8,830.49,0.484279851836298,0.22895422934337,2,"Low Value","Warm"
"3642","17339",117,2,121.68,-0.295143595084006,-0.165588648074818,2,"Low Value","Cold"
"3643","17340",52,11,1123.03,0.873991575296449,0.39178692349142,3,"Medium Value","Warm"
"3644","17341",179,3,260.45,-0.165239687263956,-0.0883437817690888,2,"Low Value","Cold"
"3645","17343",378,1,193.64,-0.425047502904057,-0.125533830295031,2,"Low Value","Inactive"
"3646","17344",69,1,160.57,-0.425047502904057,-0.143941457087382,2,"Low Value","Warm"
"3647","17345",38,4,134.44,-0.035335779443905,-0.158488881526997,2,"Low Value","Warm"
"3648","17346",26,15,178.44,1.39360720657665,-0.133996032116879,3,"Medium Value","Active"
"3649","17347",109,1,228.96,-0.425047502904057,-0.105873794664374,2,"Low Value","Cold"
"3650","17348",37,5,231.9,0.0945681283761457,-0.104235087277719,2,"Low Value","Warm"
"3651","17349",202,1,110.75,-0.425047502904057,-0.171672571898234,2,"Low Value","Inactive"
"3652","17350",31,4,321.52,-0.035335779443905,-0.0543538697525816,2,"Low Value","Warm"
"3653","17351",59,3,195.72,-0.165239687263956,-0.124377903322787,2,"Low Value","Warm"
"3654","17353",152,2,870,-0.295143595084006,0.25094583276134,2,"Low Value","Cold"
"3655","17354",73,1,1393.06,-0.425047502904057,0.542094706967777,2,"Low Value","Warm"
"3656","17356",334,1,178.22,-0.425047502904057,-0.134117005533557,2,"Low Value","Inactive"
"3657","17357",47,2,194.07,-0.295143595084006,-0.125294481050377,2,"Low Value","Warm"
"3658","17358",326,2,182.93,-0.295143595084006,-0.131498079496121,2,"Low Value","Inactive"
"3659","17359",34,1,127.86,-0.425047502904057,-0.162148698465603,2,"Low Value","Warm"
"3660","17360",40,3,195.26,-0.165239687263956,-0.124630240510949,2,"Low Value","Warm"
"3661","17361",72,3,162.73,-0.165239687263956,-0.142737289182106,2,"Low Value","Warm"
"3662","17362",262,2,156.12,-0.295143595084006,-0.146421226587228,2,"Low Value","Inactive"
"3663","17364",23,11,407.38,0.873991575296449,-0.00656055691743805,3,"Medium Value","Active"
"3664","17365",35,8,600.2,0.484279851836298,0.100765314263907,2,"Low Value","Warm"
"3665","17367",261,1,168.4,-0.425047502904057,-0.139583074330076,2,"Low Value","Inactive"
"3666","17368",46,8,239.08,0.484279851836298,-0.100238650674684,2,"Low Value","Warm"
"3667","17370",95,4,111.54,-0.035335779443905,-0.1712300541087,2,"Low Value","Cold"
"3668","17371",40,3,141.3,-0.165239687263956,-0.154669498425288,2,"Low Value","Warm"
"3669","17372",63,8,167.84,0.484279851836298,-0.139897568105028,2,"Low Value","Warm"
"3670","17373",63,4,161.73,-0.035335779443905,-0.143295770752966,2,"Low Value","Warm"
"3671","17374",241,2,247.88,-0.295143595084006,-0.0953396447688426,2,"Low Value","Inactive"
"3672","17375",222,3,133.37,-0.165239687263956,-0.15908354379763,2,"Low Value","Inactive"
"3673","17376",93,2,101.6,-0.295143595084006,-0.176765701174013,2,"Low Value","Cold"
"3674","17377",46,20,205.05,2.04312674567691,-0.119184952424044,3,"Medium Value","Warm"
"3675","17379",34,1,404.66,-0.425047502904057,-0.00807458004641277,2,"Low Value","Warm"
"3676","17381",31,29,699.16,3.21226191605736,0.155851245413965,3,"Medium Value","Warm"
"3677","17382",88,1,65.4,-0.425047502904057,-0.196915567816985,2,"Low Value","Warm"
"3678","17383",27,1,199.29,-0.425047502904057,-0.122388892545506,2,"Low Value","Active"
"3679","17384",42,2,168.2,-0.295143595084006,-0.139694399560147,2,"Low Value","Warm"
"3680","17385",37,1,261.11,-0.425047502904057,-0.0879782639303534,2,"Low Value","Warm"
"3681","17386",30,6,447.74,0.224472036196196,0.0159030190905236,2,"Low Value","Active"
"3682","17387",42,2,392.06,-0.295143595084006,-0.0150908526716797,2,"Low Value","Warm"
"3683","17388",100,4,314.89,-0.035335779443905,-0.0580429095640815,2,"Low Value","Cold"
"3684","17389",23,34,936.28,3.86178145515761,0.28784163342427,3,"Medium Value","Active"
"3685","17391",186,2,254.4,-0.295143595084006,-0.091713225399258,2,"Low Value","Inactive"
"3686","17392",329,2,228.96,-0.295143595084006,-0.105876577795126,2,"Low Value","Inactive"
"3687","17394",242,1,203.87,-0.425047502904057,-0.119839544776865,2,"Low Value","Inactive"
"3688","17396",62,8,916.35,0.484279851836298,0.27674545483045,2,"Low Value","Warm"
"3689","17397",45,2,348.2,-0.295143595084006,-0.0394989093648933,2,"Low Value","Warm"
"3690","17398",137,3,217.79,-0.165239687263956,-0.112089453343376,2,"Low Value","Cold"
"3691","17400",149,5,425.99,0.0945681283761457,0.00379936899303148,2,"Low Value","Cold"
"3692","17402",27,13,202.6,1.13379939093655,-0.120544319118011,3,"Medium Value","Active"
"3693","17403",59,1,281.62,-0.425047502904057,-0.0765618615865038,2,"Low Value","Warm"
"3694","17404",27,15,2127.12,1.39360720657665,0.950692441068026,3,"Medium Value","Active"
